"","Longitude","Latitude","References","MAT","MAP","Vegetation","RSLR","CAR","TSM","mtidalrng","mhws","DEM.Elevation","Cyclong.frequency","modeledCN","NAR"
"520",-64.79,45.62,"Chmura et al 2003",5.8,1153,"Saltmarsh",2.75,743.9,16.97,8.79,5.31,3.19,3.66,15.2463375389126,48.7920458340487
"521",-64.79,45.62,"Chmura et al 2003",5.8,1153,"Saltmarsh",2.75,270.96,16.97,8.79,5.31,3.19,3.66,15.2463375389126,17.772137033464
"522",-64.61,45.94,"Chmura et al 2003",5.6,1141,"Saltmarsh",2.75,366.9,18.96,0.8,0.58,3.09,3.03,15.2463375389126,24.0647958280851
"523",-64.61,45.94,"Chmura et al 2003",5.6,1141,"Saltmarsh",2.75,631.73,18.96,0.8,0.58,3.09,3.03,15.2463375389126,41.4348690882425
"524",-64.35,45.87,"Chmura et al 2003",5.5,1142,"Saltmarsh",2.75,569.39,41.09,1.26,1.44,3.88,3.21,15.2463375389126,37.3460182517126
"525",-64.35,45.87,"Chmura et al 2003",5.5,1142,"Saltmarsh",2.75,362.38,41.09,1.26,1.44,3.88,3.21,15.2463375389126,23.7683311861037
"526",4.27,51.12,"Temmerman et al 2003",10.3,774,"Saltmarsh",2.35,168.71,7.18,3.1,2.33,1.02,NA,15.2463375389126,11.0656083514751
"527",4.27,51.12,"Temmerman et al 2003",10.3,774,"Saltmarsh",2.35,153.38,7.18,3.1,2.33,1.02,NA,15.2463375389126,10.060120970596
"528",4.27,51.12,"Temmerman et al 2003",10.3,774,"Saltmarsh",2.35,230.06,7.18,3.1,2.33,1.02,NA,15.2463375389126,15.0895255606684
"529",4.27,51.12,"Temmerman et al 2003",10.3,774,"Saltmarsh",2.35,61.35,7.18,3.1,2.33,0.94,NA,15.2463375389126,4.02391720919329
"530",4.27,51.12,"Temmerman et al 2003",10.3,774,"Saltmarsh",2.35,230.06,7.18,3.1,2.33,0.94,NA,15.2463375389126,15.0895255606684
"531",4.27,51.12,"Temmerman et al 2003",10.3,774,"Saltmarsh",2.35,766.88,7.18,3.1,2.33,0.94,NA,15.2463375389126,50.299293062529
"532",4.27,51.12,"Temmerman et al 2003",10.3,774,"Saltmarsh",2.35,306.75,7.18,3.1,2.33,1.26,NA,15.2463375389126,20.1195860459665
"533",4.27,51.12,"Temmerman et al 2003",10.3,774,"Saltmarsh",2.35,153.38,7.18,3.1,2.33,1.26,NA,15.2463375389126,10.060120970596
"534",4.27,51.12,"Temmerman et al 2003",10.3,774,"Saltmarsh",2.35,153.38,7.18,3.1,2.33,1.26,NA,15.2463375389126,10.060120970596
"535",3.72,51.35,"Temmerman et al 2003",10.1,744,"Saltmarsh",2.35,23.35,16.14,4.18,2.9,-1,NA,15.2463375389126,1.53151535182825
"536",3.72,51.35,"Temmerman et al 2003",10.1,744,"Saltmarsh",2.35,121.42,16.14,4.18,2.9,-1,NA,15.2463375389126,7.96387982950692
"537",3.72,51.35,"Temmerman et al 2003",10.1,744,"Saltmarsh",2.35,173.96,16.14,4.18,2.9,-1,NA,15.2463375389126,11.4099533449269
"538",3.72,51.35,"Temmerman et al 2003",10.1,744,"Saltmarsh",2.35,96.9,16.14,4.18,2.9,0,NA,15.2463375389126,6.35562473628085
"539",3.72,51.35,"Temmerman et al 2003",10.1,744,"Saltmarsh",2.35,198.48,16.14,4.18,2.9,0,NA,15.2463375389126,13.018208438153
"540",3.72,51.35,"Temmerman et al 2003",10.1,744,"Saltmarsh",2.35,93.4,16.14,4.18,2.9,0,NA,15.2463375389126,6.12606140731301
"541",3.72,51.35,"Temmerman et al 2003",10.1,744,"Saltmarsh",2.35,467,16.14,4.18,2.9,0.73,NA,15.2463375389126,30.6303070365651
"542",3.72,51.35,"Temmerman et al 2003",10.1,744,"Saltmarsh",2.35,1167.5,16.14,4.18,2.9,0,NA,15.2463375389126,76.5757675914127
"543",3.72,51.35,"Temmerman et al 2003",10.1,744,"Saltmarsh",2.35,60.71,16.14,4.18,2.9,0,NA,15.2463375389126,3.98193991475346
"544",3.72,51.35,"Temmerman et al 2003",10.1,744,"Saltmarsh",2.35,262.69,16.14,4.18,2.9,0,NA,15.2463375389126,17.2297116818743
"545",3.72,51.35,"Temmerman et al 2003",10.1,744,"Saltmarsh",2.35,296.55,16.14,4.18,2.9,0,NA,15.2463375389126,19.4505729158316
"546",-64.92,46.77,"Chmura 2004",5.1,1149,"Saltmarsh",2.3,125.99,5.4,1.52,1.18,1.48,1.86,15.2463375389126,8.26362394761635
"547",-64.92,46.77,"Chmura 2004",5.1,1149,"Saltmarsh",2.3,126.15,5.4,1.52,1.18,1.48,1.86,15.2463375389126,8.2741182712263
"548",-64.87,47.48,"Chmura 2004",4.6,1089,"Saltmarsh",2.3,82,5.4,1.52,1.18,0.2,1.23,15.2463375389126,5.3783408501035
"549",-63.43,44.66,"Chmura 2004",6.4,1405,"Saltmarsh",2.4,192.6,0.35,1.24,0.8,0.13,3.17,15.2463375389126,12.632542045487
"550",-63.18,44.7,"Chmura 2004",6.3,1385,"Saltmarsh",2.4,131.6,0.35,1.24,0.8,-1,3.2,15.2463375389126,8.6315811691905
"551",-66.07,43.74,"Chmura 2004",6.7,1257,"Saltmarsh",2.8,142.35,2.43,3.42,2.06,0.46,3.01,15.2463375389126,9.33666853673456
"552",-65.81,43.67,"Chmura 2004",6.4,1274,"Saltmarsh",2.8,141.4,2.43,3.42,2.06,0.65,2.98,15.2463375389126,9.27435849030043
"553",-65.92,43.77,"Chmura 2004",6.6,1257,"Saltmarsh",2.8,94.35,2.43,3.42,2.06,0.1,3,15.2463375389126,6.18837145374714
"554",-63.17,46.42,"Chmura 2004",5.6,1111,"Saltmarsh",3.12,157.25,6.12,1.81,1.54,0,3.99,15.2463375389126,10.3139524229119
"555",-63.17,46.42,"Chmura 2004",5.6,1111,"Saltmarsh",3.12,110,6.12,1.81,1.54,0,3.99,15.2463375389126,7.21484748184616
"556",-63.73,46.5,"Chmura 2004",5.5,1073,"Saltmarsh",3.12,86.4,9.9,1.51,1.28,1.5,2.98,15.2463375389126,5.66693474937735
"557",-66.43,45.1,"Chmura 2004",6,1239,"Saltmarsh",2.1,87.98,3.3,7.08,4.3,2.98,4.58,15.2463375389126,5.77056619502569
"558",-66.36,45.12,"Chmura 2004",6,1239,"Saltmarsh",2.1,99.12,3.3,7.08,4.3,1.21,4.53,15.2463375389126,6.50123347636902
"559",-66.48,45.13,"Chmura 2004",6,1239,"Saltmarsh",2.1,109.5,3.3,7.08,4.3,2.68,4.64,15.2463375389126,7.18205272056504
"560",-66.98,45.16,"Hung 2006",6,1171,"Saltmarsh",2.75,282.15,3.3,7.08,4.3,2.45,5.18,15.2463375389126,18.5060837909354
"561",151.72,-32.86,"Howe 2009",17.8,1119,"Saltmarsh",0.65,137,2.05,1.11,0.92,0.25,NA,15.2463375389126,8.98576459102658
"562",151.71,-32.84,"Howe 2009",17.8,1119,"Saltmarsh",0.65,64,2.05,1.11,0.92,0.95,NA,15.2463375389126,4.19772944398322
"563",120.63,33.57,"Liu et al 2010",14.3,988,"Saltmarsh",5.33,391.85,14.56,3.05,2.13,0,4.07,15.2463375389126,25.7012544160129
"564",120.62,33.57,"Liu et al 2010",14.3,988,"Saltmarsh",5.33,342.87,14.56,3.05,2.13,-2,4.06,15.2463375389126,22.4886796009145
"565",120.62,33.57,"Liu et al 2010",14.3,988,"Saltmarsh",5.33,238.58,14.56,3.05,2.13,-1,4.05,15.2463375389126,15.6483482928987
"566",120.61,33.57,"Liu et al 2010",14.3,988,"Saltmarsh",5.33,151.07,14.56,3.05,2.13,-2,4.03,15.2463375389126,9.90860917347727
"567",120.57,33.56,"Liu et al 2010",14.3,988,"Saltmarsh",5.33,134.93,14.56,3.05,2.13,0,4.05,15.2463375389126,8.84999427932275
"568",120.56,33.55,"Liu et al 2010",14.3,988,"Saltmarsh",5.33,95.24,14.56,3.05,2.13,-1,4.03,15.2463375389126,6.24674612882753
"569",120.56,33.58,"Gao et al 2011",14.3,988,"Saltmarsh",5.33,31.74,14.56,3.05,2.13,0,3.98,15.2463375389126,2.08181144612543
"570",120.56,33.58,"Gao et al 2011",14.3,988,"Saltmarsh",5.33,182.48,14.56,3.05,2.13,0,3.98,15.2463375389126,11.9687760771572
"571",120.56,33.58,"Gao et al 2011",14.3,988,"Saltmarsh",5.33,231.55,14.56,3.05,2.13,0,3.98,15.2463375389126,15.1872539492862
"572",120.56,33.58,"Gao et al 2011",14.3,988,"Saltmarsh",5.33,180.6,14.56,3.05,2.13,0,3.98,15.2463375389126,11.8454677747402
"573",120.56,33.58,"Gao et al 2011",14.3,988,"Saltmarsh",5.33,50.4,14.56,3.05,2.13,0,3.98,15.2463375389126,3.30571193713679
"574",120.56,33.58,"Gao et al 2011",14.3,988,"Saltmarsh",5.33,65.56,14.56,3.05,2.13,0,3.98,15.2463375389126,4.30004909918031
"575",121.36,32.42,"Li  et al 2011",14.8,1026,"Saltmarsh",5.33,22.34,12.82,2.76,2.19,0,5.85,15.2463375389126,1.46526993404039
"576",121.36,32.42,"Li  et al 2011",14.8,1026,"Saltmarsh",5.33,18.11,12.82,2.76,2.19,0,5.85,15.2463375389126,1.18782625360213
"577",119.16,37.77,"Wang et al 2014",12.2,586,"Saltmarsh",3,201.35,30.46,0.85,0.67,-1,1.76,15.2463375389126,13.2064503679066
"578",153.41,-27.52,"Lovelock et al 2015",19.9,1463,"Saltmarsh",0.09,390.72,1.95,1.17,1,2.1,1.57,15.2463375389126,25.6271382555176
"579",153.44,-27.44,"Lovelock et al 2015",20,1472,"Saltmarsh",0.09,6.53,1.95,1.17,1,2.68,1.49,15.2463375389126,0.428299582331413
"580",153.26,-27.5,"Lovelock et al 2015",19.9,1314,"Saltmarsh",0.09,1.23,3.83,1.26,1.04,2.31,1.53,15.2463375389126,0.0806751127515525
"581",153.1,-27.35,"Lovelock et al 2015",20.2,1516,"Saltmarsh",0.09,54.66,6.55,1.3,1.13,1.56,1.08,15.2463375389126,3.58512330325192
"582",153.04,-27.3,"Lovelock et al 2015",20.3,1437,"Saltmarsh",0.09,10.08,6.55,1.3,1.13,4.94,1.04,15.2463375389126,0.661142387427357
"583",9.55,53.65,"Butzeck 2015",8.4,755,"Saltmarsh",2.53,170,6.93,3.13,2.1,-2,NA,15.2463375389126,11.1502188355804
"584",9.55,53.65,"Butzeck 2015",8.4,755,"Saltmarsh",2.53,405,6.93,3.13,2.1,-2,NA,15.2463375389126,26.5637566377063
"585",9.03,53.9,"Butzeck 2015",8.4,790,"Saltmarsh",2.53,169,14.78,3.09,2.1,-1,NA,15.2463375389126,11.0846293130182
"586",9.03,53.9,"Butzeck 2015",8.4,790,"Saltmarsh",2.53,810.75,14.78,3.09,2.1,0.76,NA,15.2463375389126,53.1767054173343
"587",9.03,53.9,"Butzeck 2015",8.4,790,"Saltmarsh",2.53,48,14.78,3.09,2.1,0.76,NA,15.2463375389126,3.14829708298742
"588",8.88,53.97,"Butzeck 2015",8.4,791,"Saltmarsh",2.53,287,17.6,3.37,2.02,0,NA,15.2463375389126,18.8241929753623
"589",120.49,33.79,"Bao et al 2015",14.2,990,"Saltmarsh",5.33,165,24.57,1.64,1.15,0.74,3.58,15.2463375389126,10.8222712227692
"590",120.48,33.78,"Bao et al 2015",14.2,990,"Saltmarsh",5.33,116,24.57,1.64,1.15,0.66,3.58,15.2463375389126,7.60838461721959
"591",-75.1,38.4,"Elsey-Quirk et al 2011",13.2,1092,"Saltmarsh",5.59,154,6.58,0.89,0.63,0.17,7.57,15.2463375389126,10.1007864745846
"592",-75.1,38.4,"Elsey-Quirk et al 2011",13.2,1092,"Saltmarsh",5.59,119,6.58,0.89,0.63,0.33,7.57,15.2463375389126,7.8051531849063
"593",153.13,-30.3,"Sanders own data",18.3,1790,"Saltmarsh",0.99,147.67,0.88,1.14,0.96,1.39,1,15.2463375389126,9.68560479676566
"594",153.13,-30.3,"Sanders own data",18.3,1790,"Saltmarsh",0.99,92,0.88,1.14,0.96,2.3,1,15.2463375389126,6.03423607572588
"595",153.12,-30.3,"Sanders own data",18.3,1790,"Saltmarsh",0.99,100.33,0.88,1.14,0.96,4.88,1,15.2463375389126,6.58059679866932
"596",153.23,-29.98,"Sanders own data",19,1514,"Saltmarsh",0.99,199,0.88,1.14,0.96,4.81,1,15.2463375389126,13.0523149898853
"597",153.22,-29.97,"Sanders own data",19,1514,"Saltmarsh",0.99,29.74,0.88,1.14,0.96,2.95,1,15.2463375389126,1.95063240100095
"598",153.21,-29.98,"Sanders own data",19,1514,"Saltmarsh",0.99,119.95,0.88,1.14,0.96,2.83,1,15.2463375389126,7.86746323134043
"599",153.26,-29.88,"Sanders own data",19,1514,"Saltmarsh",0.99,56.64,0.88,1.14,0.96,NA,1.62,15.2463375389126,3.71499055792515
"600",153.27,-29.86,"Sanders own data",19,1514,"Saltmarsh",0.99,210.16,0.88,1.14,0.96,1.55,1.5,15.2463375389126,13.7842940616799
"601",153.43,-29.11,"Sanders own data",19.4,1523,"Saltmarsh",0.99,13.82,1.14,1.13,0.97,5.88,3.25,15.2463375389126,0.906447201810127
"602",153.2,-30.14,"Sanders own data",19.7,1753,"Saltmarsh",0.99,142.43,0.88,1.14,0.96,7.08,1,15.2463375389126,9.34191569853954
"603",-125.73,49.09,"Chastain et al 2018",9,3126,"Saltmarsh",-0.05,198,0.29,2.36,1.93,0.26,NA,15.2463375389126,12.9867254673231
"604",-125.73,49.09,"Chastain et al 2018",9,3126,"Saltmarsh",-0.05,37,0.29,2.36,1.93,0.26,NA,15.2463375389126,2.4268123348028
"605",-125.67,49.14,"Chastain et al 2018",8.7,2946,"Saltmarsh",-0.05,264,0.29,2.36,1.93,3.41,NA,15.2463375389126,17.3156339564308
"606",-125.28,49.28,"Chastain et al 2018",6,2298,"Saltmarsh",-0.05,156,0.09,4.23,3.59,NA,NA,15.2463375389126,10.2319655197091
"607",-125.13,49.13,"Chastain et al 2018",7.7,2393,"Saltmarsh",-0.05,75,0.09,4.23,3.59,0,NA,15.2463375389126,4.91921419216784
"608",49.57,27.29,"Saderne et al. 2018",25,94,"Saltmarsh",1.25,9.4,10.55,1.07,0.89,0.06,NA,15.2463375389126,0.616541512085036
"609",49.56,27.31,"Saderne et al. 2018",25,94,"Saltmarsh",1.25,6,10.55,1.07,0.89,-0.07,NA,15.2463375389126,0.393537135373427
"610",49.48,27.3,"Saderne et al. 2018",25.1,91,"Saltmarsh",1.25,5.1,10.55,1.07,0.89,0.49,NA,15.2463375389126,0.334506565067413
"611",50.02,26.74,"Saderne et al. 2018",25.5,83,"Saltmarsh",1.25,3.1,10.55,1.07,0.89,0.92,NA,15.2463375389126,0.203327519942937
"612",50,26.74,"Saderne et al. 2018",25.4,85,"Saltmarsh",1.25,12,10.55,1.07,0.89,0,NA,15.2463375389126,0.787074270746854
"613",50.01,26.66,"Saderne et al. 2018",25.4,85,"Saltmarsh",1.25,11.2,10.55,1.07,0.89,0.11,NA,15.2463375389126,0.734602652697064
